7.0899 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
9.9851 	EXP 	image: autoDraw = False
9.9851 	EXP 	fixation: autoDraw = False
9.9851 	EXP 	image: autoDraw = False
9.9851 	EXP 	image: image = None
9.9923 	EXP 	fixation: autoDraw = True
10.4898 	EXP 	fixation: autoDraw = False
10.4898 	EXP 	image: autoDraw = True
12.0272 	WARNING 	t of last frame was 108.02ms (=1/9)
12.0277 	EXP 	New trial (rep=0, index=6): {'pic': None}
12.0336 	EXP 	fixation: autoDraw = False
12.0336 	EXP 	image: autoDraw = False
12.0336 	EXP 	image: image = None
12.0336 	EXP 	fixation: autoDraw = True
12.0679 	WARNING 	t of last frame was 20.86ms (=1/47)
12.4919 	EXP 	image: autoDraw = True
12.5234 	EXP 	fixation: autoDraw = False
13.9872 	EXP 	New trial (rep=0, index=7): {'pic': None}
13.9947 	EXP 	image: autoDraw = False
13.9947 	EXP 	fixation: autoDraw = False
13.9947 	EXP 	image: autoDraw = False
13.9947 	EXP 	image: image = None
13.9947 	EXP 	fixation: autoDraw = True
14.4899 	EXP 	fixation: autoDraw = False
14.4899 	EXP 	image: autoDraw = True
15.9752 	EXP 	New trial (rep=0, index=8): {'pic': None}
15.9848 	EXP 	image: autoDraw = False
15.9848 	EXP 	fixation: autoDraw = False
15.9848 	EXP 	image: autoDraw = False
15.9848 	EXP 	image: image = None
15.9915 	EXP 	fixation: autoDraw = True
16.4856 	EXP 	fixation: autoDraw = False
16.4903 	EXP 	image: autoDraw = True
17.9754 	EXP 	New trial (rep=0, index=9): {'pic': None}
17.9853 	EXP 	image: autoDraw = False
17.9853 	EXP 	fixation: autoDraw = False
17.9853 	EXP 	image: autoDraw = False
17.9853 	EXP 	image: image = None
17.9926 	EXP 	fixation: autoDraw = True
18.4856 	EXP 	fixation: autoDraw = False
18.4906 	EXP 	image: autoDraw = True
19.9759 	EXP 	New trial (rep=0, index=10): {'pic': None}
19.9846 	EXP 	image: autoDraw = False
19.9846 	EXP 	fixation: autoDraw = False
19.9846 	EXP 	image: autoDraw = False
19.9846 	EXP 	image: image = None
19.9913 	EXP 	fixation: autoDraw = True
20.4857 	EXP 	fixation: autoDraw = False
20.4904 	EXP 	image: autoDraw = True
20.7885 	EXP 	experiment: status = STOPPED
20.7930 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
20.7930 	EXP 	image: autoDraw = False
20.7930 	EXP 	experiment: status = STOPPED
20.9029 	EXP 	window1: mouseVisible = True
